Price,Close,High,Low,Open,Volume
Ticker,SPY,SPY,SPY,SPY,SPY
Date,,,,,
2022-01-19,427.319091796875,434.7540044741665,427.04476708624003,433.3540622278281,109357600
2022-01-20,422.5895080566406,433.93107285742065,420.46118932552156,429.21094410901105,122379700
2022-01-21,414.2937927246094,423.8286476560766,414.265416297055,421.46384913598195,202271200
2022-01-24,416.0531921386719,416.5639967057134,398.0050623972924,408.66556381495764,251783900
2022-01-25,410.9736328125,415.9397100242834,404.0494953719495,409.6398828972748,167997300
2022-01-26,409.942626953125,420.02613301094766,405.6670520312476,416.88567311741406,186391100
2022-01-27,407.91827392578125,417.7085455157903,406.225098979547,414.5586466067945,149878300
2022-01-28,418.0490417480469,418.09632616567893,404.6831975620581,409.28035145506107,164457400
2022-01-31,425.57861328125,425.9285988508346,416.0248212857858,417.37747913959595,152251400
2022-02-01,428.4541931152344,429.09741136310794,422.76920842520514,426.30693765567827,123155400
2022-02-02,432.61627197265625,433.3446195666415,428.54880096336996,430.8663151934965,117361000
2022-02-03,422.4476318359375,428.4731341093042,421.60574966980835,426.5623872138765,118024400
2022-02-04,424.4340515136719,428.2933900112805,419.8273997309541,422.21113512307284,118454400
2022-02-07,423.0719299316406,426.6001909007989,421.7381800825274,425.2002486311931,84472900
2022-02-08,426.5528869628906,427.4798983462463,421.142226961754,422.5705744611604,81012000
2022-02-09,432.7960205078125,433.11762967701776,430.4028453031969,430.6014803174058,92589900
2022-02-10,425.0205383300781,432.95678758172915,423.0151936953488,426.93128524545455,140103700
2022-02-11,416.6396484375,427.18664391321806,415.20186134997584,425.1056385655254,153214600
2022-02-14,415.2774658203125,417.7179536925174,411.7964898491064,416.1288162535536,123006300
2022-02-15,421.974609375,422.14486792244224,419.212512292105,419.7327852321781,88482700
2022-02-16,422.4476318359375,423.82866614912444,418.03964373808554,419.92201420472077,84863600
2022-02-17,413.4235534667969,422.4192566946621,412.81818002832114,419.2504207563761,102259100
2022-02-18,410.74652099609375,414.9369362911633,408.46685216908025,413.67884753935687,132642900
2022-02-22,406.3385925292969,411.9478874905425,402.82921086642835,408.53313240570213,124391800
2022-02-23,399.13067626953125,409.8290216743736,398.5631188932216,409.26146429806397,132578000
2022-02-24,405.1373291015625,405.5724728761173,388.4324153595636,388.7918405378163,213942900
2022-02-25,414.0762023925781,414.1613316714428,404.72104600826754,406.376404898472,121804500
2022-02-28,413.0168151855469,414.501915654171,407.4075197600478,408.66557993038384,145615000
2022-03-01,406.72637939453125,413.52754127673785,404.01156683261695,411.51272860651227,137785900
2022-03-02,414.20867919921875,415.9396990802248,408.23046138487615,408.9871853932259,117726500
2022-03-03,412.14654541015625,417.254504541962,410.33983584072405,416.6491311196768,105501700
2022-03-04,408.7979736328125,409.9330595198553,404.7399715837537,408.40067480868873,113978200
2022-03-07,396.7469787597656,408.92095717943505,396.6807574716845,408.21151760843173,137896600
2022-03-08,393.7389221191406,404.106189919639,392.67002865476115,396.92666565064377,164772700
2022-03-09,404.2954406738281,406.28187731724785,399.9536738077774,402.1482138875015,116990800
2022-03-10,402.4697570800781,403.3683631013067,397.7023156906367,399.6698151473772,93972700
2022-03-11,397.3523254394531,405.5818059910525,396.8415209370115,404.9669642223323,95636300
2022-03-14,394.44842529296875,401.5901058587185,393.30387079878767,398.1280659463087,95729200
2022-03-15,403.1225280761719,403.7562779787934,395.79165191371726,397.06862015150375,106219100
2022-03-16,412.0614318847656,412.1181847431763,401.8265763662033,406.6413318363514,144954800
2022-03-17,417.2166748046875,417.2166748046875,409.7628253475534,410.1411873324134,102676900
2022-03-18,421.78631591796875,422.10892413881095,414.8596646232218,415.59977264911765,106345500
2022-03-21,421.6629943847656,423.6271083158259,418.1427105740209,421.6155341135983,88349800
2022-03-22,426.5970153808594,427.5363754259685,423.05776502594375,423.05776502594375,74650400
2022-03-23,421.1031494140625,425.5532955455607,421.01775567281896,424.0541127156518,79426100
2022-03-24,427.4510803222656,427.46057816954954,422.01414188925315,423.1337875083992,64736900
2022-03-25,429.5386047363281,429.81378171190863,425.49645969000244,428.08685290314617,77101300
2022-03-28,432.5938415527344,432.5938415527344,427.0430166243515,428.9407325686296,68529800
2022-03-29,437.9454040527344,438.43882875157925,433.7988991715261,436.49365245199573,86581500
2022-03-30,435.2411804199219,437.6133254430153,433.1252166348571,436.79729249751,79666900
2022-03-31,428.5422058105469,435.2980695823939,428.086743583502,434.4725678233123,121699900
2022-04-01,429.7568054199219,430.26916792356127,426.1701231101965,430.12684500588364,89048800
2022-04-04,433.4383239746094,433.54271341244913,429.13052949203757,429.9560313211461,59601000
2022-04-05,427.96337890625,434.41560106503414,426.815268951337,431.9390958370591,74214500
2022-04-06,423.6840515136719,425.97080270252854,420.7900462798935,424.0351532872962,106898000
2022-04-07,425.8189392089844,427.6407590745725,420.8469331976844,422.8015781085471,78097200
2022-04-08,424.68035888671875,427.5838618920814,423.1337157978344,425.0598962746841,79272700
2022-04-11,417.421630859375,422.24181683640415,416.9187372695067,421.397319303444,89770500
2022-04-12,415.875,422.95347289670224,414.3188589093481,420.42000917950406,84363600
2022-04-13,420.6382141113281,421.39728888608715,415.4479599836638,415.6282453101172,74070400
2022-04-14,415.4004821777344,421.9855579085776,415.29609275770144,420.8658836493783,97869500
2022-04-18,415.5713195800781,417.26028558117775,413.33199974941584,414.4706408777996,66002500
2022-04-19,422.27978515625,423.000897567329,415.2961750081894,415.4669625036937,77821000
2022-04-20,421.9666442871094,424.6803932967964,420.7995674484736,424.06364137177405,65224400
2022-04-21,415.6567077636719,426.9955717535205,414.745812247252,425.6007494204808,85417300
2022-04-22,404.2514953613281,415.67572553702075,403.68217473484395,414.56557782438404,132471800
2022-04-25,406.59515380859375,406.7659413001945,397.4196841407292,402.00268452995533,119647700
2022-04-26,394.81982421875,404.251475165839,394.79135963669034,404.05219413457274,103996300
2022-04-27,395.929931640625,401.29100202413235,393.7855324440676,395.90146706145794,122030000
2022-04-28,405.9309387207031,407.66736507678297,396.24310664725425,400.69325298442976,105449100
2022-04-29,390.92950439453125,404.0901605040377,390.17989845051727,401.9267653758565,145491100
2022-05-02,393.28265380859375,394.64901157407303,384.3064367465445,390.9959026727131,158312500
2022-05-03,395.08544921875,397.5050252331432,392.21987988506135,393.78551855456294,100028200
2022-05-04,407.11700439453125,407.68632497643506,392.5520285453258,395.7496753190645,144247900
2022-05-05,392.64691162109375,403.26463455087514,388.5004069530426,402.83763688449426,172929100
2022-05-06,390.3032531738281,393.5862938041911,384.9801735986201,390.07553651597715,151770800
2022-05-09,377.8067626953125,385.62534252328646,376.2221572616727,384.3823409911259,155586100
2022-05-10,378.67974853515625,385.312256912979,374.6281351627776,383.80357611684485,132497200
2022-05-11,372.6639709472656,383.37658562932586,371.9143650365518,377.71190234105785,142361000
2022-05-12,372.27496337890625,375.55800411972643,365.4526716917147,369.4568538157906,125090800
2022-05-13,381.17529296875,382.5606177445396,375.3777546786815,376.42150442353085,104174400
2022-05-16,379.628662109375,383.3102364454551,377.26601453009664,379.5243016098687,78622400
2022-05-17,387.437744140625,387.6749586642774,381.9912789869074,385.7392800433556,83029700
2022-05-18,371.81951904296875,383.14888700880624,370.5765172556166,382.86424116317255,117674500
2022-05-19,369.54217529296875,373.9828520999343,367.3123535230859,368.74513816270417,98510700
2022-05-20,369.70355224609375,376.72509575107233,361.07843638256344,373.1384136201305,131432200
2022-05-23,376.6207580566406,377.38933077714205,370.41521816810126,372.739903066548,76414900
2022-05-24,373.7456970214844,374.9412384284281,367.1700889774752,372.4836996470706,91448800
2022-05-25,377.0476989746094,379.02133983121746,371.84797566495524,372.24647980927637,91472900
2022-05-26,384.58160400390625,386.2231386417738,378.0724525251895,378.2812024273643,82168300
2022-05-27,394.0227966308594,394.13665496189145,386.84943220734834,387.0486842866544,84768700
2022-05-31,391.81195068359375,395.1614184678653,389.06026810856656,392.40023804607233,95937000
2022-06-01,388.6427307128906,394.9526303936965,386.1187650491988,393.93737437755783,86585800
2022-06-02,396.0438537597656,396.0912850769354,386.2231676872298,388.48145435599463,79609600
2022-06-03,389.5441589355469,392.86516182904495,388.5668363851628,391.30902085966204,71874300
2022-06-06,390.7302551269531,395.3037288108325,389.5536514825728,393.5673313620774,57508900
2022-06-07,394.47821044921875,394.9336727076749,386.7639903779014,387.22895048242367,59272400
2022-06-08,390.1893615722656,394.55411386892246,389.3923243809042,392.7607584707246,64350000
2022-06-09,380.9095458984375,390.68277140939495,380.9095458984375,388.40551807213615,86289800
2022-06-10,369.8648376464844,375.539018923671,369.81740632911726,374.6850525131261,132893900
2022-06-13,355.82171630859375,362.28343636021015,354.20864627859,360.42368296422063,170004900
2022-06-14,354.7495422363281,358.6114013157457,351.6372890983715,357.5771495518812,104011800
2022-06-15,359.8069763183594,364.2665916822706,353.089045254612,358.06105206229864,125666800
2022-06-16,347.8988037109375,351.9694129173552,345.4602315344534,351.56141089908436,134473300
2022-06-17,348.6487731933594,352.00319986018303,345.1323892326363,348.3152615671358,111113900
2022-06-21,357.4255065917969,358.81681534819097,354.3188581815829,354.3951110098947,76811900
2022-06-22,356.7774963378906,360.90378632423085,352.76552742803,353.1848307301624,90059400
2022-06-23,360.27484130859375,361.00860756659887,355.3480709955404,358.9216589541497,79292100
2022-06-24,371.7294006347656,371.738939509623,363.42915449401596,363.4577420366525,98050300
2022-06-27,370.3094787597656,372.9491586215477,369.21358425811263,372.65374434063085,66009600
2022-06-28,362.7430114746094,374.6645107225344,362.62866130813416,371.87235419067196,86548900
2022-06-29,362.4476013183594,364.286801041329,360.6179404700163,363.29574686594935,65676000
2022-06-30,359.50299072265625,362.75257724327525,355.033620532644,358.5404949469073,112508300
2022-07-01,363.30523681640625,363.74361787819856,356.2152359819502,358.84540602497094,74839700
2022-07-05,363.9913330078125,364.01041075424905,355.35754763192216,358.19736906756344,81438000
2022-07-06,365.220703125,367.717445353006,361.7424165306726,364.1343183853388,70426200
2022-07-07,370.6907043457031,371.4911846715667,365.2397895803047,367.0027657050705,64525900
2022-07-08,370.3857421875,372.2630682971359,367.5173328363373,369.05157936616473,72397800
2022-07-11,366.1546325683594,368.6704236096154,365.45896357627913,367.6984180612563,58366900
2022-07-12,362.9145202636719,367.9937962223962,361.16108326606883,365.6018653816874,62219200
2022-07-13,361.00860595703125,363.9532680138976,357.0347924506578,357.4540957624864,84224600
2022-07-14,360.1319274902344,361.21828317909234,353.5851185689936,356.03419557677825,89704800
2022-07-15,367.01226806640625,367.1266182327333,362.6381997127906,364.5536231626373,79060400
2022-07-18,363.9818420410156,370.78593810865794,362.75251969143335,370.10934695957155,63203600
2022-07-19,373.8163146972656,374.3880945343519,367.25999702205866,367.91751039048773,78506000
2022-07-20,376.1987609863281,377.61868645262103,372.63471171351443,374.00697188868077,71843800
2022-07-21,380.0296630859375,380.0772992947523,373.20648868060636,375.61746830171614,64903900
2022-07-22,376.5036926269531,381.354239171884,374.273777240293,380.15353339871814,72197300
2022-07-25,376.9610595703125,377.8187147174266,374.71206681008834,377.13258478334967,53631500
2022-07-26,372.5012512207031,375.5221076154194,371.605469613467,375.31245598219533,52946400
2022-07-27,382.1738586425781,383.9272959190515,375.5126698687743,375.8080841930643,82342100
2022-07-28,386.9671325683594,387.66277234408295,379.4197027391323,382.98378055829,73966600
2022-07-29,392.60870361328125,393.59978693143717,387.63426743595056,388.40616019778315,87003700
2022-08-01,391.4460144042969,393.961834059431,389.18751167139686,389.90222919861486,69997500
2022-08-02,388.8635559082031,393.5711649045606,387.6818987628926,389.8736878063429,63435400
2022-08-03,394.9529724121094,396.12509070824535,390.71230285807104,390.9981782761689,67820600
2022-08-04,394.6861572265625,395.5628612557088,393.0375313820632,394.8767311502338,45656600
2022-08-05,394.01904296875,394.6670466027406,390.3311048647374,390.38827994526997,56814900
2022-08-08,393.5616455078125,397.9738404362048,392.4562120570023,395.715337324213,53886100
2022-08-09,391.998779296875,393.33291297938877,390.9219334767961,392.8278470466538,44931800
2022-08-10,400.2322998046875,400.3752665840471,397.11614167304344,399.07923026953097,68665700
2022-08-11,400.2322998046875,404.95898626712,399.48899469613326,403.09117008096246,59489700
2022-08-12,407.00787353515625,407.1126848285764,401.2234185174377,402.1763753606097,61694500
2022-08-15,408.6850280761719,409.2091717509519,404.73026328105976,404.78743836093645,54048300
2022-08-16,409.4855041503906,411.42000508115757,406.79815928639016,407.6081782948637,59289000
2022-08-17,406.57904052734375,409.29497340825594,404.5683155020595,405.87386175365134,63563400
2022-08-18,407.7606201171875,408.44672096161514,405.4830398470876,406.7790468846882,49023200
2022-08-19,402.2811584472656,405.2543787214376,401.4044254803512,404.98755200662555,68016900
2022-08-22,393.9046630859375,397.6021397850265,392.99934257592776,397.4305854744403,77695600
2022-08-23,392.9517822265625,395.8773668795127,392.39905094051335,393.4758968870475,49105200
2022-08-24,394.20965576171875,395.5818868105569,392.0369154016521,392.72301638510424,49177800
2022-08-25,399.77496337890625,399.8225995917219,394.6099241208532,395.70581875304526,50942300
2022-08-26,386.2428894042969,400.203699664141,386.1857143271262,399.66053643101975,103087000
2022-08-29,383.68896484375,386.7479477402549,382.3262437279595,383.2792004380671,65370800
2022-08-30,379.4769592285156,385.08988933213567,377.3709326212233,384.851650106996,85652400
2022-08-31,376.5894775390625,382.36439367038383,376.4560787038959,381.1160225349225,76029700
2022-09-01,377.7711486816406,378.11419917142905,371.69127962474215,374.40721232996884,78740100
2022-09-02,373.787841796875,382.66940795531076,371.9676904495904,381.4496241669975,99632100
2022-09-06,372.37738037109375,375.5793010181184,370.1474651172163,374.6358831635364,76637400
2022-09-07,379.0671691894531,379.83906190032036,371.8437691661729,372.06293062608904,70964200
2022-09-08,381.54486083984375,382.00226150651457,375.57934176857907,376.7896155569929,80821700
2022-09-09,387.4722900390625,388.3394843273274,383.5270344253256,383.7938612000273,76706900
2022-09-12,391.63665771484375,392.360914189905,389.2447268378426,389.5496799938614,69256300
2022-09-13,374.6073303222656,384.1368984857324,373.48284825864073,382.92662471653426,122947100
2022-09-14,376.03680419921875,377.56154107848636,372.72050366795696,375.9129151472498,85023700
2022-09-15,371.76751708984375,377.3327815354644,370.4905584164042,374.473911020677,87633800
2022-09-16,368.9313049316406,369.59154848057193,365.63008718698416,367.5725640058656,103084800
2022-09-19,371.7923278808594,371.7923278808594,365.69706243853807,365.7736284944843,73278500
2022-09-20,367.524658203125,369.4671055842786,364.75931560104334,368.4528244414925,77274900
2022-09-21,361.11370849609375,372.51959913129366,361.1041304377305,369.457598997585,106746600
2022-09-22,358.08038330078125,361.98440540246816,357.3340248459854,360.3385855788934,89472600
2022-09-23,352.0809020996094,354.63573281142203,347.62187712689166,354.5974497726383,122346900
2022-09-26,348.5978088378906,354.24334411898207,347.37301464402196,350.6072445688274,92581200
2022-09-27,347.70794677734375,354.42517373959924,345.3061901306675,352.1478150517164,108294100
2022-09-28,354.54962158203125,356.2432737480344,346.96163704202314,348.66486726817305,110802200
2022-09-29,347.1434020996094,351.2770645774252,344.18667281835667,350.9900148225072,112952300
2022-09-30,341.77532958984375,350.1288276674464,341.64138277467254,346.19607091427036,153711200
2022-10-03,350.79864501953125,352.6549780572887,343.7178017916793,345.50714681640204,89756500
2022-10-04,361.668701171875,361.69740614716403,350.76037254104983,356.3389202158151,103602800
2022-10-05,360.82659912109375,363.09437945569084,354.951424456926,357.2861927916206,88065700
2022-10-06,357.10443115234375,362.3863509600016,356.6068393173464,359.4200436718051,82333500
2022-10-07,347.1434020996094,357.19055234132986,345.3731840738835,353.05686066211473,107789500
2022-10-10,344.4927978515625,348.502090968868,342.24417363850046,348.26287314182775,76042800
2022-10-11,342.3111877441406,347.37304595854516,340.3687398427891,342.7896234755218,92482800
2022-10-12,341.1820068359375,344.3014164212988,340.93321096921017,342.7225847163287,76991800
2022-10-13,350.18621826171875,351.6598083555464,333.09648032022864,334.14904467296265,147254500
2022-10-14,342.2059326171875,354.2912233950089,341.5648159134059,352.6549522321895,123737000
2022-10-17,350.9995422363281,352.1095164641869,341.87098172888943,348.3107361814287,93168200
2022-10-18,355.1236877441406,359.2573792050148,351.6693668016211,358.9511733483431,97162900
2022-10-19,352.60711669921875,355.8126417822186,349.7843343422343,353.07597434848265,79746900
2022-10-20,349.6504211425781,356.5973176331222,348.8849064155562,352.1574198205979,88283100
2022-10-21,358.1473388671875,358.6353233348347,347.8609732017247,349.3728168881289,131038400
2022-10-24,362.52984619140625,363.6685254418361,357.01825783311693,359.6783882377217,85436900
2022-10-25,368.3189392089844,368.6346939112867,362.3384931688921,362.45331306063844,78846300
2022-10-26,365.5440368652344,370.8642400246991,364.90294931837184,365.1612941087104,104087300
2022-10-27,363.592041015625,368.3955254058148,362.97005118304014,366.54877042964904,81971800
2022-10-28,372.2420654296875,372.7205010833071,363.30489092424085,363.4866988087279,100302000
2022-10-31,369.5533142089844,371.6488650187867,368.64430385310885,369.773405154798,96631300
2022-11-01,367.9361267089844,373.5529855393359,366.7591937470325,373.31376772412375,85407600
2022-11-02,358.7024230957031,371.8689845944629,358.5971812448632,367.34297177891386,126990400
2022-11-03,355.0088195800781,358.0612412705242,352.88456419051056,355.44897218832546,87100100
2022-11-04,360.1184997558594,362.5298047865152,354.0423614953232,360.74046022631575,103505200
2022-11-07,363.56329345703125,364.15654904195054,359.3339090978177,361.4198817033071,68286900
2022-11-08,365.5248718261719,368.5103058976594,361.4294634355471,364.6732422704296,84641100
2022-11-09,357.99432373046875,364.7020020044285,357.4967318827505,363.5441665136991,78495500
2022-11-10,377.6675720214844,378.0024828489434,369.0078976049732,371.31393196232233,141455800
2022-11-11,381.32275390625,382.1265222156684,376.6340616325551,378.5286771342217,93839900
2022-11-14,378.0790100097656,382.9207767926326,377.8015091368323,379.55260009193285,71903500
2022-11-15,381.3036804199219,384.9589362297327,377.4761947639268,383.8489618853264,93194500
2022-11-16,378.39483642578125,380.6243341136588,377.7632977481859,379.6674626387689,68508500
2022-11-17,377.2369689941406,377.9163687088292,373.3138196401911,373.6199962931831,74496300
2022-11-18,378.9497375488281,380.6529672847848,376.08870172305114,380.5859792858429,92922500
2022-11-21,377.5718994140625,378.7488618021571,375.72514453630845,377.6197605070804,51243200
2022-11-22,382.6528625488281,382.8155435335424,378.1077234519333,379.5239036198899,60429000
2022-11-23,385.064208984375,385.5521935507362,382.0883236888626,382.3179634847973,68261600
2022-11-25,384.9779968261719,385.5329985034652,384.22208956433803,384.4995612015916,30545400
2022-11-28,378.8349609375,383.5236249752819,378.0694462937125,381.87780499288607,67881600
2022-11-29,378.184326171875,380.1650279456527,376.3375420193883,378.96893859369504,52310000
2022-11-30,390.0973205566406,390.0973205566406,376.509764364217,378.4330559976652,144566700
2022-12-01,389.8102111816406,392.3172091630941,387.29363514332283,391.1402470231034,76398200
2022-12-02,389.3605651855469,390.26957554211833,384.7962988819975,384.9015407248155,85342700
2022-12-05,382.3562927246094,387.46598321143614,380.99755149926466,386.528267797117,77289800
2022-12-06,376.84466552734375,382.7389970887848,374.7491439436975,382.1936025622626,77972200
2022-12-07,376.20355224609375,378.576603761954,375.0648729769194,375.9930393761272,65927900
2022-12-08,379.15069580078125,380.22238704457504,376.30878671257267,378.0981606729528,60737900
2022-12-09,376.3184509277344,380.47127004891115,376.1940529510641,377.90686124251863,81447700
2022-12-12,381.7439270019531,381.7439270019531,376.44285029346224,377.11264287595407,75405800
2022-12-13,384.6335754394531,392.7861087804528,381.8586543812398,392.5277640299923,123782500
2022-12-14,382.1744384765625,388.01135996614795,379.21770929936065,384.289116133772,108111300
2022-12-15,372.8258056640625,378.2034182224786,371.16085878407677,377.29437871823495,117705900
2022-12-16,368.42413330078125,371.60591903070724,366.28053050111725,370.2601535058197,119858000
2022-12-19,365.300048828125,368.95287477023777,363.62745650152823,368.6164260296432,79878100
2022-12-20,365.7999267578125,367.4244675561658,363.2141206035338,364.5406714883894,74427200
2022-12-21,371.26953125,372.4038173364099,367.86664365527946,368.40494991105,78167400
2022-12-22,365.97296142578125,371.25029904353386,360.2534206059007,368.2126968828108,100120900
2022-12-23,368.0780944824219,368.22227840834165,363.3871151892416,364.9443602601523,59857300
2022-12-27,366.6265563964844,368.30877056523445,364.94434222773435,367.9627291601254,51638200
2022-12-28,362.0702209472656,368.53954750465414,361.8395266438076,366.5593138365044,70911500
2022-12-29,368.58758544921875,369.46234043156596,364.3964532994833,364.92516683940227,66970900
2022-12-30,367.6167297363281,367.76091368309494,363.77166803325207,365.89608574575635,84022200
2023-01-03,366.069091796875,371.4617765380731,363.19488834099036,369.481572187265,74850700
2023-01-04,368.895263671875,370.9331418713664,365.2808959456855,368.33771324492255,85934100
2023-01-05,364.68487548828125,367.04958018001776,364.08889562849737,366.9342330246392,76970500
2023-01-06,373.0478515625,374.1725449520528,364.71369723961243,367.7897288196835,104189600
2023-01-09,372.83636474609375,378.4501802079773,372.6537513181587,375.2491501630905,73978100
2023-01-10,375.4510498046875,375.5183454272887,371.3079980261493,372.2500487360848,65358100
2023-01-11,380.19964599609375,380.2765636489995,376.2200228551562,377.03710423821616,68881100
2023-01-12,381.58392333984375,383.05465829922656,377.21979933530525,381.3051774819789,90157700
2023-01-13,383.0641784667969,383.6409434482731,378.1040465628782,378.3731996428357,63903900
2023-01-17,382.3625183105469,384.7272522586673,381.68002810706065,383.0450378495243,62677300
2023-01-18,376.3258056640625,384.6215312800991,376.1239481313385,383.55454070020716,99632300
2023-01-19,373.5861511230469,375.93161140895137,372.25960034785896,374.27823396002685,86958900
2023-01-20,380.5457763671875,380.6995823616,373.33628539125715,374.9896631618236,91806400
2023-01-23,385.11175537109375,387.05350088541945,380.3919388167981,381.35320420051227,84178800
2023-01-24,384.69842529296875,385.61160982281007,382.2375882127455,383.4295479228715,59524900
2023-01-25,384.84259033203125,385.17903907302156,378.315590364586,380.6130286416279,84800300
2023-01-26,389.0721435546875,389.2355715689227,384.53497000924045,387.5148984088141,72287400
2023-01-27,389.9660949707031,392.3500434455685,387.8128701130754,388.02434964984155,68346200
2023-01-30,385.0732727050781,389.43742549092923,384.7752828014121,387.1976608576454,74202000
2023-01-31,390.7351379394531,390.78318947127025,385.2462918392246,385.5923626089722,86811800
2023-02-01,394.8877868652344,397.64664301137975,386.7651124067299,389.51431717670346,101459200
2023-02-02,400.63616943359375,402.106904238457,396.88724045408844,398.7905270630348,101654500
2023-02-03,396.37774658203125,400.818787510041,395.1665429342146,395.6471755772544,94736800
2023-02-06,393.9553527832031,395.35882127051354,392.2923825560251,393.91692329199503,60295300
2023-02-07,399.10772705078125,400.3573601589839,391.7828904374817,393.03252354568434,90990700
2023-02-08,394.74359130859375,398.47330538262435,394.0514791161398,397.1275398238218,76227500
2023-02-09,391.3215026855469,398.51177797014213,390.091084227083,398.3579719958979,78694900
2023-02-10,392.2347106933594,392.61921095554237,389.32207793747637,390.13912999380653,70769700
2023-02-13,396.83917236328125,396.9737635969899,392.42696780662374,392.8883857479932,64913500
2023-02-14,396.65655517578125,398.9731788953455,392.6865245158335,395.31076019339895,88389300
2023-02-15,397.94464111328125,398.02152943385084,393.6093249869712,394.4552431906893,61555700
2023-02-16,392.46539306640625,396.9160560713669,392.3308311796985,392.9556477537095,76431500
2023-02-17,391.4849853515625,391.7253017194627,388.39930206616765,390.3314550514437,89257800
2023-02-21,383.6314392089844,388.5050622625259,383.37190808859555,387.4476643610433,82655900
2023-02-22,383.1026916503906,385.59236532715204,381.6415495785843,384.04471289617135,83742300
2023-02-23,385.1405944824219,386.6209513962091,380.9014105944118,386.005727465885,96242400
2023-02-24,381.0263671875,381.86266335503956,378.39250949469886,380.1035606580243,108194400
2023-02-27,382.3240661621094,385.7461683533758,381.3820155880344,384.381158691797,80444700
2023-02-28,380.9110412597656,383.81405224104327,380.8052868100692,381.8434698821235,96438600
2023-03-01,379.44989013671875,381.32436937882426,378.1425832891619,380.0939508547448,99706800
2023-03-02,382.4009094238281,383.24682749916593,377.1331655318064,377.4696142211548,85127800
2023-03-03,388.5338439941406,388.7837823723887,383.5737112700418,384.22736466723944,90120000
2023-03-06,388.80303955078125,391.6676211659376,388.36086565565427,389.36056060676793,72795900
2023-03-07,382.8431396484375,388.9952613450141,382.22794508007405,388.75494500797566,108310600
2023-03-08,383.4679870605469,384.2273655669412,381.228222362903,382.95851759749536,74746600
2023-03-09,376.3930358886719,385.9288005055939,375.4029338100162,384.2561789471598,111945300
2023-03-10,370.9618835449219,377.93105674639065,369.4334752872032,375.84509820468116,189253000
2023-03-13,370.4332580566406,375.26845167141585,365.90570577709656,367.0207772745194,157790000
2023-03-14,376.5565185546875,378.2098962725371,372.057774034171,375.3741515115561,149752400
2023-03-15,374.201416015625,374.4032735477043,368.8471603783562,370.94274137008466,172996900
2023-03-16,380.7667541503906,381.1128248858043,371.32715193693457,371.8366213327071,143254200
2023-03-17,376.3145751953125,380.5699373745293,374.9250679756725,379.4313224007107,140553400
2023-03-20,379.9331359863281,380.3480800216105,376.39184439630725,377.09622742972954,93055800
2023-03-21,384.92181396484375,385.40428095041835,381.7085673503459,383.31036127614743,91524200
2023-03-22,378.3602600097656,388.376279731483,378.3216838515816,384.7481478831017,111746600
2023-03-23,379.383056640625,385.2884471202859,376.6619361027595,381.2357131512333,119351300
2023-03-24,381.8726501464844,381.9594906772583,375.745313041757,378.09975447868356,107682400
2023-03-27,382.5867004394531,384.9315126123636,381.6893188206897,384.15954768698845,74010400
2023-03-28,381.7278747558594,382.5866506547417,379.88484738613244,381.89189703603546,62871700
2023-03-29,387.27630615234375,387.5175396768628,384.69991915360174,385.9060867761969,77497900
2023-03-30,389.5438537597656,390.1710549480257,387.67187951037874,389.9201626937426,69840000
2023-03-31,395.03436279296875,395.3334899911043,390.3640561017006,390.4702141593181,112062600
2023-04-03,396.5396423339844,396.94489812673964,394.1176485509198,394.51327502786114,67391100
2023-04-04,394.33966064453125,397.4756967004807,392.95978239984845,397.1861987806899,66601500
2023-04-05,393.3070983886719,394.3685316622369,391.64741075567434,393.60622556838814,65200200
2023-04-06,394.84130859375,395.12114767265496,391.4543811498551,392.5061555770095,63743300
2023-04-10,395.2466735839844,395.3238848086167,391.7343284970211,392.35187105680905,63681000
2023-04-11,395.352783203125,396.76157868174016,394.5808477361319,395.87385583944314,59297900
2023-04-12,393.7413330078125,397.7168860870642,393.15273736359126,397.42738819941474,86420400
2023-04-13,398.97125244140625,399.3282733011196,393.68340364910426,394.83167743693525,85814800
2023-04-14,397.9966735839844,400.5344547422886,395.6808378490979,398.3344063770291,78161500
2023-04-17,399.4247741699219,399.444062248447,396.67470643651706,397.90982075343015,66436400
2023-04-18,399.685302734375,401.14236249332856,398.30545418576855,401.0072575989454,63560000
2023-04-19,399.6177978515625,400.52480875839643,397.70721784941026,397.76511153607095,55227300
2023-04-20,397.4370422363281,399.19322927918245,395.8834830992031,396.79052346430586,75840400
2023-04-21,397.74578857421875,398.2089380268862,395.7869738207864,397.7361298114724,73457400
2023-04-24,398.1607360839844,398.58530941572457,396.2019211683217,397.54316416601694,64332100
2023-04-25,391.8403625488281,396.7422434689911,391.7824688680539,396.18256529157753,97766700
2023-04-26,390.1807556152344,393.53873703125976,389.6211067696234,392.4580155035605,80447000
2023-04-27,397.9484558105469,398.2186361671352,392.47726678031995,392.7281590569557,92968400
2023-04-28,401.3450012207031,401.3546599841194,397.00279811610284,397.0606918017015,89433100
2023-05-01,400.9398193359375,402.9758163655497,400.70821510339624,400.9012137226048,62122300
2023-05-02,396.4334716796875,400.2739195102237,393.5193816694739,400.2256551428924,103998500
2023-05-03,393.71234130859375,399.35721082896305,393.47110782009463,396.93521718124856,91531800
2023-05-04,390.92376708984375,392.9887108063429,389.58249452022886,392.66063673727115,94901900
2023-05-05,398.1607360839844,399.21251064978856,394.3106587025835,394.5711802912855,87891800
